line_length,word_count,verb_percentage,adj_percentage,stopword_percentage,punctuation_percentage,number_percentage,proper_noun_percentage,line_length_trans,word_count_trans,verb_percentage_trans,adj_percentage_trans,stopword_percentage_trans,punctuation_percentage_trans,number_percentage_trans,proper_noun_percentage_trans
31,5,0.0,0.0,0.0,3.2,14.3,57.1,1.4645589422527667,1.174618943088019,0.0,0.0,0.0,1.7888543819998317,3.7815340802378077,2.7489005429307594
65,10,8.3,0.0,3.1,3.1,0.0,16.7,1.5901380045278521,1.2589254117941673,2.024693852005457,0.0,1.760681686165901,1.760681686165901,0.0,2.0215250056184093
72,10,0.0,0.0,0.0,8.3,12.5,50.0,1.6083119076007948,1.2589254117941673,0.0,0.0,0.0,2.8809720581775866,3.5355339059327378,2.6591479484724942
10,1,0.0,0.0,0.0,0.0,0.0,0.0,1.2915496650148839,1.0,0.0,0.0,0.0,0.0,0.0,0.0
88,1,0.0,0.0,0.0,100.0,0.0,0.0,1.644574796238788,1.0,0.0,0.0,0.0,10.0,0.0,0.0
83,14,21.4,0.0,3.6,0.0,0.0,7.1,1.6339204152187476,1.3020054543174677,2.776331098545561,0.0,1.8973665961010275,0.0,0.0,1.632354899798094
69,13,7.1,14.3,5.800000000000001,4.3,7.1,0.0,1.6007244024062173,1.2923922207808318,1.9219973427746713,1.9446166923683976,2.4083189157584592,2.073644135332772,2.6645825188948455,0.0
79,12,8.3,0.0,3.8,1.3,8.3,58.3,1.6249778839784477,1.2820888539868154,2.024693852005457,0.0,1.9493588689617927,1.140175425099138,2.8809720581775866,2.7632306576774277
62,9,0.0,0.0,1.6,3.2,16.7,58.3,1.5818111487619153,1.2457309396155174,0.0,0.0,1.2649110640673518,1.7888543819998317,4.08656334834051,2.7632306576774277
149,20,0.0,26.1,2.0,3.4000000000000004,0.0,13.0,1.7436733942226696,1.3492828476735634,0.0,2.260268990580086,1.4142135623730951,1.8439088914585775,0.0,1.8988289221159418
29,3,33.300000000000004,0.0,0.0,0.0,0.0,0.0,1.4537464474156747,1.1161231740339044,3.2172248249150837,0.0,0.0,0.0,0.0,0.0
59,13,14.3,7.1,6.800000000000001,1.7000000000000002,0.0,0.0,1.573118124014776,1.2923922207808318,2.4272360429169444,1.632354899798094,2.6076809620810595,1.3038404810405297,0.0,0.0
15,4,0.0,0.0,0.0,13.3,50.0,16.7,1.3510667516017707,1.148698354997035,0.0,0.0,0.0,3.646916505762094,7.0710678118654755,2.0215250056184093
24,4,0.0,0.0,0.0,4.2,50.0,50.0,1.4234978142529127,1.148698354997035,0.0,0.0,0.0,2.04939015319192,7.0710678118654755,2.6591479484724942
78,10,0.0,7.7,1.3,5.1,0.0,0.0,1.6226794404526244,1.2589254117941673,0.0,1.665799323178612,1.140175425099138,2.258317958127243,0.0,0.0
28,6,0.0,0.0,0.0,3.6,0.0,71.39999999999999,1.4480892742853726,1.1962311988513155,0.0,0.0,0.0,1.8973665961010275,0.0,2.9068629258551293
23,4,0.0,25.0,4.3,0.0,0.0,50.0,1.4167822033014115,1.148698354997035,0.0,2.23606797749979,2.073644135332772,0.0,0.0,2.6591479484724942
10,2,33.300000000000004,0.0,10.0,10.0,0.0,0.0,1.2915496650148839,1.0717734625362931,3.2172248249150837,0.0,3.1622776601683795,3.1622776601683795,0.0,0.0
85,14,0.0,6.2,4.7,3.5000000000000004,0.0,12.5,1.638248883451656,1.3020054543174677,0.0,1.5779670210741878,2.16794833886788,1.8708286933869709,0.0,1.8803015465431967
9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.2765180070092417,1.0,0.0,0.0,0.0,0.0,0.0,0.0
161,26,23.1,11.5,4.3,0.0,0.0,7.7,1.758744997333864,1.3851516854212416,2.8479825673300656,1.8415116050578215,2.073644135332772,0.0,0.0,1.665799323178612
9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.2765180070092417,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,4,0.0,25.0,0.0,0.0,0.0,75.0,1.47476822250981,1.148698354997035,0.0,2.23606797749979,0.0,0.0,0.0,2.942830956382712
10,1,0.0,0.0,0.0,0.0,0.0,0.0,1.2915496650148839,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43,8,0.0,0.0,2.3,0.0,25.0,50.0,1.5187856847554257,1.2311444133449163,0.0,0.0,1.51657508881031,0.0,5.0,2.6591479484724942
29,6,0.0,11.1,0.0,3.4000000000000004,22.2,44.4,1.4537464474156747,1.1962311988513155,0.0,1.825285251622753,0.0,1.8439088914585775,4.711687595755898,2.5813431580444846
21,4,0.0,0.0,0.0,4.8,20.0,60.0,1.4025335376029113,1.148698354997035,0.0,0.0,0.0,2.1908902300206643,4.47213595499958,2.7831576837137404
47,6,0.0,0.0,0.0,2.1,0.0,85.7,1.5338703441645076,1.1962311988513155,0.0,0.0,0.0,1.449137674618944,0.0,3.0426024138599663
71,10,0.0,18.2,2.8000000000000003,1.4,0.0,0.0,1.6058144886858523,1.2589254117941673,0.0,2.0654650327566206,1.6733200530681511,1.1832159566199232,0.0,0.0
14,2,50.0,0.0,0.0,0.0,0.0,50.0,1.3407492401952805,1.0717734625362931,3.6840314986403864,0.0,0.0,0.0,0.0,2.6591479484724942
32,4,0.0,0.0,3.1,0.0,0.0,50.0,1.4697344922755988,1.148698354997035,0.0,0.0,1.760681686165901,0.0,0.0,2.6591479484724942
14,1,0.0,0.0,0.0,0.0,0.0,0.0,1.3407492401952805,1.0,0.0,0.0,0.0,0.0,0.0,0.0
407,66,5.0,7.5,4.2,4.2,6.2,18.8,1.9496422798052622,1.520387861280808,1.7099759466766968,1.6548754598234365,2.04939015319192,2.04939015319192,2.4899799195977463,2.082281603850872
61,13,7.1,7.1,8.200000000000001,1.6,7.1,14.3,1.5789558319019596,1.2923922207808318,1.9219973427746713,1.632354899798094,2.863564212655271,1.2649110640673518,2.6645825188948455,1.9446166923683976
23,6,0.0,0.0,0.0,8.7,25.0,50.0,1.4167822033014115,1.1962311988513155,0.0,0.0,0.0,2.949576240750525,5.0,2.6591479484724942
38,5,0.0,0.0,0.0,0.0,20.0,80.0,1.4980679431428716,1.174618943088019,0.0,0.0,0.0,0.0,4.47213595499958,2.990697562442441
82,11,6.7,0.0,0.0,6.1,6.7,60.0,1.6317213032934124,1.2709816152101407,1.885203631020986,0.0,0.0,2.4698178070456938,2.588435821108957,2.7831576837137404
23,2,0.0,0.0,0.0,0.0,0.0,100.0,1.4167822033014115,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
473,54,5.6000000000000005,4.2,1.7000000000000002,5.1,0.0,33.300000000000004,1.9824707732642877,1.490182215342446,1.7758080034852015,1.4315691227432645,1.3038404810405297,2.258317958127243,0.0,2.4022104858861564
93,15,20.0,20.0,3.2,0.0,6.7,0.0,1.6547040414280916,1.31101942303975,2.7144176165949063,2.114742526881128,1.7888543819998317,0.0,2.588435821108957,0.0
26,4,0.0,0.0,3.8,0.0,0.0,0.0,1.4362143473545645,1.148698354997035,0.0,0.0,1.9493588689617927,0.0,0.0,0.0
137,21,4.0,4.0,2.9000000000000004,2.9000000000000004,0.0,4.0,1.7274814651551655,1.3558821066938467,1.5874010519681994,1.4142135623730951,1.7029386365926402,1.7029386365926402,0.0,1.4142135623730951
10,1,0.0,0.0,0.0,0.0,0.0,0.0,1.2915496650148839,1.0,0.0,0.0,0.0,0.0,0.0,0.0
124,19,0.0,0.0,4.8,4.0,0.0,33.300000000000004,1.708450536308733,1.3423796509621049,0.0,0.0,2.1908902300206643,2.0,0.0,2.4022104858861564
49,8,0.0,11.1,4.1000000000000005,2.0,0.0,11.1,1.5409890916538365,1.2311444133449163,0.0,1.825285251622753,2.024845673131659,1.4142135623730951,0.0,1.825285251622753
36,6,0.0,14.3,0.0,2.8000000000000003,0.0,57.1,1.4890953247181091,1.1962311988513155,0.0,1.9446166923683976,0.0,1.6733200530681511,0.0,2.7489005429307594
86,14,11.1,0.0,5.800000000000001,4.7,0.0,0.0,1.6403792701103175,1.3020054543174677,2.2306991044756197,0.0,2.4083189157584592,2.16794833886788,0.0,0.0
19,4,0.0,0.0,0.0,5.3,40.0,40.0,1.3870232258442192,1.148698354997035,0.0,0.0,0.0,2.3021728866442674,6.324555320336759,2.514866859365871
66,10,0.0,16.7,1.5,3.0,0.0,58.3,1.5928377813306158,1.2589254117941673,0.0,2.0215250056184093,1.224744871391589,1.7320508075688772,0.0,2.7632306576774277
104,19,4.2,4.2,4.8,4.8,0.0,12.5,1.675385743244959,1.3423796509621049,1.6134286460245437,1.4315691227432645,2.1908902300206643,2.1908902300206643,0.0,1.8803015465431967
6,1,0.0,100.0,0.0,0.0,0.0,0.0,1.2202849358728105,1.0,0.0,3.1622776601683795,0.0,0.0,0.0,0.0
34,6,16.7,0.0,2.9000000000000004,0.0,0.0,16.7,1.4796681446837605,1.1962311988513155,2.5560665504814426,0.0,1.7029386365926402,0.0,0.0,2.0215250056184093
21,3,0.0,0.0,0.0,0.0,0.0,100.0,1.4025335376029113,1.1161231740339044,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
593,82,11.3,4.7,2.4,4.6,2.8000000000000003,19.8,2.0329054873903862,1.5537508714732025,2.24401702659183,1.4723954424229517,1.5491933384829668,2.1447610589527217,1.6733200530681511,2.1094357284016496
30,5,0.0,0.0,0.0,6.7,25.0,37.5,1.4592328029610848,1.174618943088019,0.0,0.0,0.0,2.588435821108957,5.0,2.4746160019198826
13,3,33.300000000000004,0.0,7.7,0.0,33.300000000000004,0.0,1.329754545639786,1.1161231740339044,3.2172248249150837,0.0,2.7748873851023217,0.0,5.770615218501404,0.0
19,2,0.0,0.0,0.0,0.0,0.0,100.0,1.3870232258442192,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
11,1,0.0,0.0,0.0,27.3,33.300000000000004,0.0,1.3052998807949197,1.0,0.0,0.0,0.0,5.224940191045253,5.770615218501404,0.0
58,8,0.0,0.0,1.7000000000000002,0.0,0.0,87.5,1.5701330084113911,1.2311444133449163,0.0,0.0,1.3038404810405297,0.0,0.0,3.058454424531262
83,17,5.6000000000000005,22.2,4.8,1.2,0.0,0.0,1.6339204152187476,1.3275316748885193,1.7758080034852015,2.1706422081393097,2.1908902300206643,1.0954451150103321,0.0,0.0
40,7,0.0,12.5,2.5,2.5,0.0,12.5,1.5066301902946675,1.214814044039067,0.0,1.8803015465431967,1.5811388300841898,1.5811388300841898,0.0,1.8803015465431967
41,5,0.0,0.0,0.0,2.4,16.7,50.0,1.5107694922198307,1.174618943088019,0.0,0.0,0.0,1.5491933384829668,4.08656334834051,2.6591479484724942
19,2,0.0,0.0,0.0,0.0,0.0,100.0,1.3870232258442192,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
64,12,7.7,7.7,4.7,1.6,0.0,0.0,1.5874010519681994,1.2820888539868154,1.9746808222123668,1.665799323178612,2.16794833886788,1.2649110640673518,0.0,0.0
59,8,0.0,0.0,0.0,5.1,10.0,60.0,1.573118124014776,1.2311444133449163,0.0,0.0,0.0,2.258317958127243,3.1622776601683795,2.7831576837137404
10,3,0.0,0.0,10.0,0.0,66.7,0.0,1.2915496650148839,1.1161231740339044,0.0,0.0,3.1622776601683795,0.0,8.167006795638168,0.0
55,11,0.0,0.0,0.0,14.499999999999998,0.0,52.6,1.5608947941283693,1.2709816152101407,0.0,0.0,0.0,3.807886552931954,0.0,2.6930625217004334
276,41,13.6,4.5,4.3,1.1,0.0,9.1,1.8672914997649779,1.4497008237135636,2.386966383854674,1.4564753151219703,2.073644135332772,1.0488088481701516,0.0,1.7368421418769384
28,4,0.0,0.0,0.0,0.0,0.0,75.0,1.4480892742853726,1.148698354997035,0.0,0.0,0.0,0.0,0.0,2.942830956382712
15,3,0.0,0.0,0.0,0.0,0.0,66.7,1.3510667516017707,1.1161231740339044,0.0,0.0,0.0,0.0,0.0,2.8577975428007782
18,4,0.0,0.0,0.0,5.6000000000000005,40.0,40.0,1.3787157053417285,1.148698354997035,0.0,0.0,0.0,2.3664319132398464,6.324555320336759,2.514866859365871
73,8,0.0,12.5,1.4,1.4,0.0,62.5,1.610778682311281,1.2311444133449163,0.0,1.8803015465431967,1.1832159566199232,1.1832159566199232,0.0,2.8117066259517456
27,3,33.300000000000004,0.0,0.0,0.0,0.0,66.7,1.4422495703074083,1.1161231740339044,3.2172248249150837,0.0,0.0,0.0,0.0,2.8577975428007782
32,6,11.1,0.0,0.0,6.2,22.2,44.4,1.4697344922755988,1.1962311988513155,2.2306991044756197,0.0,0.0,2.4899799195977463,4.711687595755898,2.5813431580444846
20,4,0.0,25.0,0.0,0.0,0.0,75.0,1.394950793962421,1.148698354997035,0.0,2.23606797749979,0.0,0.0,0.0,2.942830956382712
52,10,0.0,0.0,0.0,5.800000000000001,0.0,71.39999999999999,1.5511972929971547,1.2589254117941673,0.0,0.0,0.0,2.4083189157584592,0.0,2.9068629258551293
19,1,0.0,0.0,0.0,10.5,0.0,100.0,1.3870232258442192,1.0,0.0,0.0,0.0,3.24037034920393,0.0,3.1622776601683795
49,9,0.0,0.0,0.0,4.1000000000000005,18.2,63.6,1.5409890916538365,1.2457309396155174,0.0,0.0,0.0,2.024845673131659,4.266145801540309,2.823997311427678
94,15,5.3,26.3,3.2,3.2,10.5,5.3,1.65667160341297,1.31101942303975,1.7435134012651283,2.2645866205520235,1.7888543819998317,1.7888543819998317,3.24037034920393,1.5172912992053529
259,38,11.9,4.8,3.5000000000000004,1.5,2.4,19.0,1.8541480905398953,1.4387268865499157,2.2830512139525267,1.4801656089845705,1.8708286933869709,1.224744871391589,1.5491933384829668,2.087797629929844
106,15,5.9,23.5,3.8,2.8000000000000003,0.0,11.8,1.67893539542235,1.31101942303975,1.8069688693211896,2.2017447303028406,1.9493588689617927,1.6733200530681511,0.0,1.8534057320143191
68,11,0.0,7.7,2.9000000000000004,2.9000000000000004,7.7,30.8,1.5981299899944055,1.2709816152101407,0.0,1.665799323178612,1.7029386365926402,1.7029386365926402,2.7748873851023217,2.3557959950311154
53,8,0.0,0.0,0.0,3.8,0.0,80.0,1.5544838261856166,1.2311444133449163,0.0,0.0,0.0,1.9493588689617927,0.0,2.990697562442441
15,3,33.300000000000004,0.0,0.0,0.0,0.0,66.7,1.3510667516017707,1.1161231740339044,3.2172248249150837,0.0,0.0,0.0,0.0,2.8577975428007782
90,12,6.2,0.0,2.2,5.6000000000000005,6.2,37.5,1.6486864043382532,1.2820888539868154,1.8370905500142276,0.0,1.4832396974191326,2.3664319132398464,2.4899799195977463,2.4746160019198826
64,8,0.0,0.0,0.0,3.1,0.0,87.5,1.5874010519681994,1.2311444133449163,0.0,0.0,0.0,1.760681686165901,0.0,3.058454424531262
20,3,0.0,0.0,0.0,5.0,25.0,25.0,1.394950793962421,1.1161231740339044,0.0,0.0,0.0,2.23606797749979,5.0,2.23606797749979
11,2,0.0,0.0,0.0,0.0,0.0,50.0,1.3052998807949197,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,2.6591479484724942
60,9,0.0,0.0,1.7000000000000002,1.7000000000000002,11.1,44.4,1.5760586001492374,1.2457309396155174,0.0,0.0,1.3038404810405297,1.3038404810405297,3.331666249791536,2.5813431580444846
1170,204,12.6,9.5,5.4,2.4,6.1,10.8,2.192348240503306,1.7020135636890192,2.3269667714505617,1.7556215427832071,2.32379000772445,1.5491933384829668,2.4698178070456938,1.8128252384140608
34,4,0.0,0.0,2.9000000000000004,2.9000000000000004,0.0,75.0,1.4796681446837605,1.148698354997035,0.0,0.0,1.7029386365926402,1.7029386365926402,0.0,2.942830956382712
69,10,27.3,9.1,2.9000000000000004,1.4,0.0,0.0,1.6007244024062173,1.2589254117941673,3.011070211007578,1.7368421418769384,1.7029386365926402,1.1832159566199232,0.0,0.0
71,9,0.0,0.0,1.4,2.8000000000000003,0.0,88.9,1.6058144886858523,1.2457309396155174,0.0,0.0,1.1832159566199232,1.6733200530681511,0.0,3.0706155169702596
199,30,8.3,0.0,1.5,4.0,8.3,19.4,1.8006450836859638,1.405115826483646,2.024693852005457,0.0,1.224744871391589,2.0,2.8809720581775866,2.0987003380923746
30,2,0.0,0.0,0.0,3.3000000000000003,0.0,100.0,1.4592328029610848,1.0717734625362931,0.0,0.0,0.0,1.8165902124584952,0.0,3.1622776601683795
22,4,0.0,0.0,0.0,0.0,0.0,100.0,1.4098018484275194,1.148698354997035,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
64,11,7.7,7.7,3.1,3.1,0.0,0.0,1.5874010519681994,1.2709816152101407,1.9746808222123668,1.665799323178612,1.760681686165901,1.760681686165901,0.0,0.0
21,4,0.0,0.0,0.0,4.8,40.0,40.0,1.4025335376029113,1.148698354997035,0.0,0.0,0.0,2.1908902300206643,6.324555320336759,2.514866859365871
18,2,0.0,25.0,0.0,22.2,0.0,0.0,1.3787157053417285,1.0717734625362931,0.0,2.23606797749979,0.0,4.711687595755898,0.0,0.0
31,3,0.0,0.0,0.0,0.0,0.0,100.0,1.4645589422527667,1.1161231740339044,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
101,15,5.3,10.5,2.0,5.0,0.0,47.4,1.6699457962021294,1.31101942303975,1.7435134012651283,1.8001028718392542,1.4142135623730951,2.23606797749979,0.0,2.6238837228854868
114,20,4.2,8.3,1.7999999999999998,3.5000000000000004,12.5,37.5,1.6925635482034116,1.3492828476735634,1.6134286460245437,1.6973426460728507,1.3416407864998738,1.8708286933869709,3.5355339059327378,2.4746160019198826
20,3,0.0,25.0,0.0,5.0,0.0,0.0,1.394950793962421,1.1161231740339044,0.0,2.23606797749979,0.0,2.23606797749979,0.0,0.0
22,2,0.0,0.0,0.0,13.6,0.0,0.0,1.4098018484275194,1.0717734625362931,0.0,0.0,0.0,3.687817782917155,0.0,0.0
87,11,14.3,7.1,1.1,3.4000000000000004,7.1,35.7,1.6424877499640307,1.2709816152101407,2.4272360429169444,1.632354899798094,1.0488088481701516,1.8439088914585775,2.6645825188948455,2.4443706139855026
75,11,27.3,9.1,5.3,0.0,0.0,0.0,1.6156234211948595,1.2709816152101407,3.011070211007578,1.7368421418769384,2.3021728866442674,0.0,0.0,0.0
521,85,16.7,15.6,4.6,1.0,0.0,1.1,2.0038760659513613,1.55934385287342,2.5560665504814426,1.9873810735805804,2.1447610589527217,1.0,0.0,1.0241136890844451
60,9,0.0,11.1,3.3000000000000003,0.0,11.1,22.2,1.5760586001492374,1.2457309396155174,0.0,1.825285251622753,1.8165902124584952,0.0,3.331666249791536,2.1706422081393097
85,12,16.7,8.3,4.7,0.0,0.0,25.0,1.638248883451656,1.2820888539868154,2.5560665504814426,1.6973426460728507,2.16794833886788,0.0,0.0,2.23606797749979
69,11,0.0,18.2,5.800000000000001,0.0,0.0,36.4,1.6007244024062173,1.2709816152101407,0.0,2.0654650327566206,2.4083189157584592,0.0,0.0,2.4562657127435017
18,3,0.0,0.0,0.0,5.6000000000000005,25.0,50.0,1.3787157053417285,1.1161231740339044,0.0,0.0,0.0,2.3664319132398464,5.0,2.6591479484724942
30,7,0.0,0.0,3.3000000000000003,0.0,0.0,14.3,1.4592328029610848,1.214814044039067,0.0,0.0,1.8165902124584952,0.0,0.0,1.9446166923683976
15,3,0.0,0.0,0.0,0.0,0.0,33.300000000000004,1.3510667516017707,1.1161231740339044,0.0,0.0,0.0,0.0,0.0,2.4022104858861564
72,11,0.0,0.0,0.0,4.2,6.7,73.3,1.6083119076007948,1.2709816152101407,0.0,0.0,0.0,2.04939015319192,2.588435821108957,2.9260112640250715
6,1,0.0,0.0,0.0,0.0,0.0,0.0,1.2202849358728105,1.0,0.0,0.0,0.0,0.0,0.0,0.0
109,18,15.8,10.5,4.6,0.8999999999999999,0.0,10.5,1.6841498152752292,1.335141362540313,2.5092987040930996,1.8001028718392542,2.1447610589527217,0.9486832980505138,0.0,1.8001028718392542
83,15,5.9,5.9,4.8,3.6,5.9,17.599999999999998,1.6339204152187476,1.31101942303975,1.8069688693211896,1.5585222360615276,2.1908902300206643,1.8973665961010275,2.4289915602982237,2.0482273781688902
75,12,15.4,7.7,4.0,1.3,0.0,7.7,1.6156234211948595,1.2820888539868154,2.4879419347290765,1.665799323178612,2.0,1.140175425099138,0.0,1.665799323178612
19,3,0.0,33.300000000000004,0.0,0.0,0.0,33.300000000000004,1.3870232258442192,1.1161231740339044,0.0,2.4022104858861564,0.0,0.0,0.0,2.4022104858861564
25,4,0.0,14.3,0.0,16.0,14.3,0.0,1.4299691483087287,1.148698354997035,0.0,1.9446166923683976,0.0,4.0,3.7815340802378077,0.0
37,7,0.0,0.0,0.0,5.4,18.2,45.5,1.4936355304176858,1.214814044039067,0.0,0.0,0.0,2.32379000772445,4.266145801540309,2.597184780029334
20,3,0.0,0.0,0.0,5.0,0.0,75.0,1.394950793962421,1.1161231740339044,0.0,0.0,0.0,2.23606797749979,0.0,2.942830956382712
44,9,0.0,0.0,2.3,6.800000000000001,0.0,58.3,1.5226702163025172,1.2457309396155174,0.0,0.0,1.51657508881031,2.6076809620810595,0.0,2.7632306576774277
91,15,11.1,0.0,3.3000000000000003,3.3000000000000003,0.0,16.7,1.6507118379778205,1.31101942303975,2.2306991044756197,0.0,1.8165902124584952,1.8165902124584952,0.0,2.0215250056184093
11,1,0.0,0.0,0.0,27.3,33.300000000000004,0.0,1.3052998807949197,1.0,0.0,0.0,0.0,5.224940191045253,5.770615218501404,0.0
21,1,0.0,0.0,0.0,9.5,0.0,33.300000000000004,1.4025335376029113,1.0,0.0,0.0,0.0,3.082207001484488,0.0,2.4022104858861564
355,56,11.7,11.7,5.1,1.1,0.0,21.7,1.9202541213741686,1.4956115235716423,2.2701886806493845,1.8494664839616353,2.258317958127243,1.0488088481701516,0.0,2.158315518996434
95,14,7.1,21.4,4.2,0.0,0.0,14.3,1.6586206468025637,1.3020054543174677,1.9219973427746713,2.1508169151483236,2.04939015319192,0.0,0.0,1.9446166923683976
40,6,0.0,0.0,5.0,0.0,0.0,50.0,1.5066301902946675,1.1962311988513155,0.0,0.0,2.23606797749979,0.0,0.0,2.6591479484724942
10,1,0.0,0.0,0.0,10.0,0.0,0.0,1.2915496650148839,1.0,0.0,0.0,0.0,3.1622776601683795,0.0,0.0
86,17,0.0,21.1,5.800000000000001,2.3,0.0,5.3,1.6403792701103175,1.3275316748885193,0.0,2.1432390513291653,2.4083189157584592,1.51657508881031,0.0,1.5172912992053529
90,17,22.2,0.0,5.6000000000000005,1.1,11.1,0.0,1.6486864043382532,1.3275316748885193,2.810504757710476,0.0,2.3664319132398464,1.0488088481701516,3.331666249791536,0.0
30,5,14.3,0.0,0.0,6.7,14.3,42.9,1.4592328029610848,1.174618943088019,2.4272360429169444,0.0,0.0,2.588435821108957,3.7815340802378077,2.55925949397968
13,2,0.0,0.0,0.0,0.0,0.0,100.0,1.329754545639786,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
3,1,0.0,0.0,0.0,0.0,0.0,0.0,1.129830963909753,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.2765180070092417,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2,0.0,0.0,0.0,0.0,0.0,50.0,1.3787157053417285,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,2.6591479484724942
5,1,0.0,0.0,0.0,0.0,0.0,0.0,1.195813174500402,1.0,0.0,0.0,0.0,0.0,0.0,0.0
96,15,23.5,5.9,4.2,2.1,0.0,0.0,1.6605515380991513,1.31101942303975,2.8643271579912186,1.5585222360615276,2.04939015319192,1.449137674618944,0.0,0.0
75,4,0.0,10.0,0.0,18.7,20.0,10.0,1.6156234211948595,1.148698354997035,0.0,1.7782794100389228,0.0,4.324349662087931,4.47213595499958,1.7782794100389228
95,15,13.3,20.0,5.3,1.1,0.0,0.0,1.6586206468025637,1.31101942303975,2.369284502156768,2.114742526881128,2.3021728866442674,1.0488088481701516,0.0,0.0
51,10,0.0,10.0,3.9,0.0,0.0,20.0,1.547854091746034,1.2589254117941673,0.0,1.7782794100389228,1.9748417658131499,0.0,0.0,2.114742526881128
20,4,0.0,0.0,0.0,5.0,20.0,60.0,1.394950793962421,1.148698354997035,0.0,0.0,0.0,2.23606797749979,4.47213595499958,2.7831576837137404
51,8,16.7,16.7,0.0,0.0,16.7,33.300000000000004,1.547854091746034,1.2311444133449163,2.5560665504814426,2.0215250056184093,0.0,0.0,4.08656334834051,2.4022104858861564
32,4,0.0,0.0,3.1,0.0,0.0,0.0,1.4697344922755988,1.148698354997035,0.0,0.0,1.760681686165901,0.0,0.0,0.0
76,13,0.0,7.1,5.3,2.6,7.1,7.1,1.618002871513824,1.2923922207808318,0.0,1.632354899798094,2.3021728866442674,1.61245154965971,2.6645825188948455,1.632354899798094
24,3,0.0,33.300000000000004,0.0,0.0,0.0,0.0,1.4234978142529127,1.1161231740339044,0.0,2.4022104858861564,0.0,0.0,0.0,0.0
101,16,11.8,0.0,4.0,1.0,0.0,29.4,1.6699457962021294,1.3195079107728942,2.276638114962505,0.0,2.0,1.0,0.0,2.3285567815044543
40,6,0.0,0.0,2.5,0.0,0.0,83.3,1.5066301902946675,1.1962311988513155,0.0,0.0,1.5811388300841898,0.0,0.0,3.0210732144858237
76,9,0.0,0.0,1.3,2.6,0.0,72.7,1.618002871513824,1.2457309396155174,0.0,0.0,1.140175425099138,1.61245154965971,0.0,2.920005051180029
16,2,0.0,0.0,0.0,0.0,0.0,100.0,1.360790000174377,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
96,14,6.2,6.2,2.1,2.1,0.0,6.2,1.6605515380991513,1.3020054543174677,1.8370905500142276,1.5779670210741878,1.449137674618944,1.449137674618944,0.0,1.5779670210741878
64,10,15.4,15.4,1.6,6.2,7.7,7.7,1.5874010519681994,1.2589254117941673,2.4879419347290765,1.9809804072907224,1.2649110640673518,2.4899799195977463,2.7748873851023217,1.665799323178612
22,2,0.0,0.0,0.0,0.0,0.0,50.0,1.4098018484275194,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,2.6591479484724942
88,16,0.0,10.5,4.5,3.4000000000000004,0.0,5.3,1.644574796238788,1.3195079107728942,0.0,1.8001028718392542,2.1213203435596424,1.8439088914585775,0.0,1.5172912992053529
137,27,6.9,6.9,8.799999999999999,1.5,6.9,3.4000000000000004,1.7274814651551655,1.3903891703159095,1.9037782619633032,1.6207359770526288,2.966479394838265,1.224744871391589,2.6267851073127395,1.3579060687170441
40,1,0.0,0.0,0.0,17.5,0.0,0.0,1.5066301902946675,1.0,0.0,0.0,0.0,4.183300132670378,0.0,0.0
40,8,0.0,0.0,0.0,7.5,15.4,30.8,1.5066301902946675,1.2311444133449163,0.0,0.0,0.0,2.7386127875258306,3.924283374069717,2.3557959950311154
93,12,0.0,0.0,0.0,6.5,11.8,58.8,1.6547040414280916,1.2820888539868154,0.0,0.0,0.0,2.5495097567963922,3.4351128074635335,2.769136292252934
18,2,0.0,0.0,0.0,5.6000000000000005,0.0,66.7,1.3787157053417285,1.0717734625362931,0.0,0.0,0.0,2.3664319132398464,0.0,2.8577975428007782
14,2,0.0,0.0,0.0,0.0,0.0,100.0,1.3407492401952805,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
12,2,0.0,0.0,0.0,0.0,0.0,100.0,1.3179806292130023,1.0717734625362931,0.0,0.0,0.0,0.0,0.0,3.1622776601683795
43,6,0.0,0.0,0.0,2.3,0.0,85.7,1.5187856847554257,1.1962311988513155,0.0,0.0,0.0,1.51657508881031,0.0,3.0426024138599663
22,3,0.0,0.0,0.0,9.1,20.0,40.0,1.4098018484275194,1.1161231740339044,0.0,0.0,0.0,3.0166206257996713,4.47213595499958,2.514866859365871
